Name,Device Type,Device MAC,Associated To Mac,Associated To Hostname,IPv4 Address,IPv6 Address,User Name,Wlan,Channel,RF-Domain,Vlan,OS,Authentication,Encryption,BSSID
RedmiNote4-Redmi,F4-F5-DB,F4-F5-DB-C6-90-3B,84-24-8D-1B-86-0C,AP3093-1B860C,150.130.80.164,N/A,,M-Guest,1,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-3F-EF-41
F4-F5-DB-D0-10-9B,F4-F5-DB,F4-F5-DB-D0-10-9B,84-24-8D-1B-81-F8,AP4180-1B81F8,150.130.69.68,N/A,,M-Guest,157,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-41-F4-61
F4-F5-DB-D0-20-E1,F4-F5-DB,F4-F5-DB-D0-20-E1,84-24-8D-1B-7F-50,AP4163-1B7F50,150.130.65.59,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-85-71
F4-F5-DB-D0-45-95,F4-F5-DB,F4-F5-DB-D0-45-95,84-24-8D-1B-7F-50,AP4163-1B7F50,150.130.64.4,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-85-71
(null),F4-F5-DB,F4-F5-DB-D2-BC-E7,84-24-8D-89-DD-7C,AP4657-89DD7C,0.0.0.0,N/A,,M-Guest,6,ASIAZSG43,164,Unknown,psk,ccmp,84-24-8D-CE-2C-E1
MiNote3-MiNote3,F4-F5-DB,F4-F5-DB-D7-E1-2F,84-24-8D-1B-75-64,AP4066-1B7564,150.130.69.154,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-42-26-31
RedmiNote5A-Redmi,F4-F5-DB,F4-F5-DB-E0-B6-8B,84-24-8D-1B-82-D4,AP4218-1B82D4,150.130.70.1,N/A,,M-Guest,1,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-D1-81
RedmiNote5A-biri...,F4-F5-DB,F4-F5-DB-E4-F2-B9,84-24-8D-1B-75-EC,AP4219-1B75EC,150.130.70.246,N/A,,M-Guest,11,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-B8-D1
RedmiNote4-note4RN,F4-F5-DB,F4-F5-DB-ED-6B-BB,84-24-8D-1B-73-70,AP4163-1B7F50,150.130.65.49,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-85-71
RedmiNote4-RoseYana,F4-F5-DB,F4-F5-DB-F0-42-9D,84-24-8D-1B-81-0C,AP4222-1B810C,150.130.75.104,N/A,,M-Guest,11,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-F3-41
Redmi4X-4XWW,F4-F5-DB,F4-F5-DB-F3-0B-53,84-24-8D-1B-23-F8,AP0002-1B23F8,150.130.8.153,N/A,,M-Guest,1,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-E1-61
RedmiNote4-Redmiaku,F4-F5-DB,F4-F5-DB-F5-10-8F,84-24-8D-1B-76-A8,AP4100-1B76A8,150.130.68.21,N/A,,M-Guest,11,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-F6-F1
F4-F5-DB-F7-46-E1,F4-F5-DB,F4-F5-DB-F7-46-E1,84-24-8D-1B-85-48,AP3047-1B8548,150.130.87.85,N/A,,M-Guest,11,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-3F-D9-51
RedmiNote4-Redmi,F4-F5-DB,F4-F5-DB-FA-3F-A5,84-24-8D-1B-79-70,AP4181-1B7970,150.130.68.80,N/A,,M-Guest,1,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-DD-91
F6-5A-84-77-87-9F,F6-5A-84,F6-5A-84-77-87-9F,84-24-8D-1A-F6-58,AP0857-1AF658-WA25,10.13.8.21,fe80::c526:4390:d4bd:9398,host/RNF846-01.ds.mot.com,LAB-Wireless,149,AMERWA25,986,Unknown,eap,ccmp,84-24-8D-3F-36-50
F6-6B-2B-F6-71-76,F6-6B-2B,F6-6B-2B-F6-71-76,B8-50-01-17-68-32,AP3833-176832,10.132.120.107,N/A,host/zuk02-10-106.ds.mot.com,LAB-Wireless,44,EMEAZUK113,986,Unknown,eap,ccmp,B8-50-01-0C-80-C0
F6-6B-C4-13-85-84,F6-6B-C4,F6-6B-C4-13-85-84,B8-50-01-17-68-32,AP3833-176832,10.132.120.135,N/A,host/zuk02-10-106.ds.mot.com,LAB-Wireless,44,EMEAZUK113,986,Unknown,eap,ccmp,B8-50-01-0C-80-C0
F6-A8-AC-55-D4-45,F6-A8-AC,F6-A8-AC-55-D4-45,84-24-8D-1A-2F-2C,AP3214-1A2F2C,150.130.99.147,fe80::b1eb:40b:de5a:9ea4,,M-Guest,44,EMEAZUK02,164,Unknown,psk,ccmp,84-24-8D-39-45-11
F6-D0-13-00-28-25,F6-D0-13,F6-D0-13-00-28-25,B8-50-01-17-67-29,AP3801-1766CF,150.130.99.69,fe80::f4d0:13ff:fe00:2825,,M-Guest,1,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0B-5D-C1
(null),Huawei Tech Co,F8-01-13-2F-7A-E8,84-24-8D-1B-71-70,AP4212-1B7170,0.0.0.0,N/A,,LAB-Wireless,1,ASIAZMY33,986,Unknown,eap,ccmp,84-24-8D-3F-AC-40
JNVK83-01R,Intel Corp,F8-16-54-02-CA-10,84-24-8D-1B-72-0C,AP4108-1B720C,10.228.13.133,fe80::dde3:1611:eb9:20a7,host/JNVK83-01R.ds.mot.com,LAB-Wireless,1,ASIAZMY33,986,Unknown,eap,ccmp,84-24-8D-3F-BD-F0
MCQ873-02,Intel Corp,F8-16-54-0D-E9-13,84-24-8D-1B-78-00,AP4487-1B7800,10.194.201.146,fe80::3c97:52df:ac68:2a2b,host/MCQ873-02.ds.mot.com,LAB-Wireless,36,ASIAZCH141,986,Unknown,eap,ccmp,84-24-8D-42-30-80
RUCNU430C1FB,Intel Corp,F8-16-54-0F-69-28,84-24-8D-84-4F-48,AP3901-844F48,150.130.9.152,fe80::6cc8:9be0:63b1:1059,,M-Guest,149,EMEAZRU21,164,Unknown,psk,ccmp,84-24-8D-A2-9A-81
CRJG64-02,Intel Corp,F8-16-54-15-95-00,84-24-8D-1A-1E-D0,AP4597-1A1ED0,10.232.137.184,fe80::9580:217:f0de:d174,CRJG64@motorolasolutions.com,LAB-Wireless,149,ASIAZIN01,986,Unknown,eap,ccmp,84-24-8D-38-05-C0
PCF678-02,Intel Corp,F8-16-54-15-A3-15,84-24-8D-1B-73-08,AP4437-1B7308-ZCL04,10.118.67.17,fe80::e0e2:f58d:7a30:82b4,host/PCF678-02.ds.mot.com,LAB-Wireless,157,AMERZCL04,986,Unknown,eap,ccmp,84-24-8D-42-7A-E0
GVT738-01,Intel Corp,F8-16-54-16-85-C3,84-24-8D-1B-7E-DC,AP4538-1B7EDC,10.238.146.109,fe80::1415:856a:e929:8c0f,GVT738@motorolasolutions.com,LAB-Wireless,36,ASIAZAS28,986,Unknown,eap,ccmp,84-24-8D-42-44-40
qmk346-17,Intel Corp,F8-16-54-28-ED-99,84-24-8D-1A-0E-FC,AP0303-1A0EFC,10.2.115.162,fe80::14bb:59b7:22b6:e080,host/qmk346-17.ds.mot.com,LAB-Wireless,60,AMERIL01,986,Unknown,eap,ccmp,84-24-8D-38-65-C0
(null),Intel Corp,F8-16-54-4E-5C-78,74-67-F7-A4-7B-2C,AP3523-A47B2C,0.0.0.0,N/A,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,74-67-F7-8F-26-21
(null),Intel Corp,F8-16-54-4F-43-45,84-24-8D-1B-76-94,AP4541-1B7694,0.0.0.0,N/A,,M-Guest,149,ASIAZAS31,164,Unknown,psk,ccmp,84-24-8D-42-1D-D1
(null),Intel Corp,F8-16-54-4F-80-53,84-24-8D-1B-22-14,AP1318-1B2214,0.0.0.0,N/A,,M-Guest,157,AMERMD25,164,Unknown,psk,ccmp,84-24-8D-3F-4A-C1
(null),Intel Corp,F8-16-54-4F-B2-6C,84-24-8D-1B-73-7C,AP4370-1B737C-ZHK46,0.0.0.0,N/A,,M-Guest,149,ASIAZHK46,164,Unknown,psk,ccmp,84-24-8D-42-09-F1
(null),Intel Corp,F8-16-54-4F-B3-6B,74-67-F7-A4-70-4C,AP3533-A4704C,0.0.0.0,N/A,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,74-67-F7-92-CC-51
(null),Intel Corp,F8-16-54-51-9B-54,84-24-8D-84-1C-98,AP3502-841C98,0.0.0.0,N/A,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-9D-FA-01
(null),Intel Corp,F8-16-54-51-9B-9A,84-24-8D-1B-73-7C,AP4370-1B737C-ZHK46,65.90.72.75,N/A,,M-Guest,149,ASIAZHK46,164,Unknown,psk,ccmp,84-24-8D-42-09-F1
(null),Intel Corp,F8-16-54-51-9C-DA,84-24-8D-1A-F7-B0,AP1096-1AF7B0,0.0.0.0,N/A,,M-Guest,36,AMERWA25,164,Unknown,psk,ccmp,84-24-8D-3E-F4-D1
(null),Intel Corp,F8-16-54-5D-6C-8B,84-24-8D-1B-76-90,AP4353-1B7388,0.0.0.0,N/A,,M-Guest,44,AMERZMX62,164,Unknown,psk,ccmp,84-24-8D-41-FC-91
ckf031-test,Intel Corp,F8-16-54-5D-C3-48,84-24-8D-1B-22-34,AP0120-1B2234,10.2.119.33,fe80::e9e3:20c2:c4a6:bdfe,host/ckf031-test.ds.mot.com,LAB-Wireless,36,AMERIL01,986,Unknown,eap,ccmp,84-24-8D-3F-4C-A0
CBVP48-03,Intel Corp,F8-16-54-5D-FA-5C,84-24-8D-84-1C-78,AP3505-841C78,10.171.50.124,fe80::d842:ea93:138b:a572,host/CBVP48-03.ds.mot.com,LAB-Wireless,44,EMEAZPL13,986,Unknown,eap,ccmp,84-24-8D-9D-FE-F0
vcn834-840g,Intel Corp,F8-16-54-5E-19-79,84-24-8D-1B-34-80,AP0053-1B3480,10.2.114.44,N/A,host/vcn834-840g.ds.mot.com,LAB-Wireless,157,AMERIL01,986,Unknown,eap,ccmp,84-24-8D-3F-57-A0
ntbr68-840,Intel Corp,F8-16-54-5E-19-92,84-24-8D-1B-34-24,AP2315-1B3424,10.10.29.37,fe80::98b:af65:bae1:85fd,host/NTBR68-840.ds.mot.com,LAB-Wireless,157,AMERIL156,986,Unknown,eap,ccmp,84-24-8D-3F-5B-10
none,Intel Corp,F8-16-54-5E-26-94,84-24-8D-1B-1F-90,AP2350-1B1F90,150.130.2.95,fe80::51a6:4c57:e898:5b1e,,M-Guest,44,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3F-62-51
FQGN84-01,Intel Corp,F8-16-54-5E-36-C5,84-24-8D-1B-73-88,AP4353-1B7388,10.112.162.167,fe80::d991:df0f:4381:3a8b,host/FQGN84-01.ds.mot.com,LAB-Wireless,44,AMERZMX62,986,Unknown,eap,ccmp,84-24-8D-41-FC-90
ndg486-01,Intel Corp,F8-16-54-68-59-D4,84-24-8D-1B-87-30,AP3041-1B8730,10.171.49.241,fe80::78f3:2a9c:a702:55a2,host/NDG486-01.ds.mot.com,LAB-Wireless,44,EMEAZPL13,986,Unknown,eap,ccmp,84-24-8D-42-68-30
zuk02-8120,Intel Corp,F8-16-54-69-34-8F,84-24-8D-1A-2F-B4,AP3303-1A2FB4,10.132.48.254,N/A,,LAB-Wireless,36,EMEAZUK02,986,Unknown,eap,ccmp,84-24-8D-38-4B-90
BRGK43-01,Intel Corp,F8-16-54-69-B2-57,84-24-8D-1B-74-BC,AP4079-1B74BC,10.228.26.198,fe80::154:db15:b44e:112e,host/BRGK43-01.ds.mot.com,LAB-Wireless,11,ASIAZMY33,986,Unknown,eap,ccmp,84-24-8D-40-FA-30
(null),Intel Corp,F8-16-54-77-82-1A,84-24-8D-1A-FE-5C,AP1399-1B2ED8,0.0.0.0,N/A,,M-Guest,157,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3F-59-B1
(null),Intel Corp,F8-16-54-77-B5-0A,84-24-8D-1A-F6-78,AP0040-1AF678,0.0.0.0,N/A,,M-Guest,132,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-3A-11
(null),Intel Corp,F8-16-54-77-BA-3C,84-24-8D-1A-2F-2C,AP3214-1A2F2C,0.0.0.0,N/A,,M-Guest,44,EMEAZUK02,164,Unknown,psk,ccmp,84-24-8D-39-45-11
(null),Intel Corp,F8-16-54-77-E4-3F,84-24-8D-1A-20-94,AP4567-1A2094,65.90.65.83,N/A,,M-Guest,36,ASIAZAS41,164,Unknown,psk,ccmp,84-24-8D-38-41-31
(null),Intel Corp,F8-16-54-78-22-3D,84-24-8D-1A-09-84,AP0135-1A0984,0.0.0.0,N/A,,M-Guest,132,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-38-3D-F1
(null),Intel Corp,F8-16-54-78-23-D7,84-24-8D-1B-7F-40,AP4096-1B7F40,0.0.0.0,N/A,,M-Guest,36,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-42-82-B1
(null),Intel Corp,F8-16-54-78-28-AF,B8-50-01-17-67-65,AP3851-176765,0.0.0.0,N/A,,M-Guest,44,EMEAZUK108,164,Unknown,psk,ccmp,B8-50-01-05-3E-E1
(null),Intel Corp,F8-16-54-78-28-C3,84-24-8D-1B-24-E0,AP1158-1B24E0,0.0.0.0,N/A,,M-Guest,157,AMERGA31,164,Unknown,psk,ccmp,84-24-8D-3F-33-C1
(null),Intel Corp,F8-16-54-78-3A-B6,84-24-8D-19-E1-BC,AP0125-19E1BC,0.0.0.0,N/A,,M-Guest,36,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-37-B1-C1
(null),Intel Corp,F8-16-54-78-40-E7,84-24-8D-1B-2D-88,AP1404-1B2D88,0.0.0.0,N/A,,M-Guest,44,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3F-2E-01
(null),Intel Corp,F8-16-54-78-D3-36,84-24-8D-1B-89-8C,AP3046-1B898C,0.0.0.0,N/A,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-4A-31
(null),Intel Corp,F8-16-54-78-D3-B8,84-24-8D-1B-1F-6C,AP1248-1B1F6C,0.0.0.0,N/A,,M-Guest,44,AMERCO20,164,Unknown,psk,ccmp,84-24-8D-3F-51-61
(null),Intel Corp,F8-16-54-78-D3-E0,84-24-8D-1B-22-BC,AP1260-1B22BC,0.0.0.0,N/A,,M-Guest,11,AMERCO20,164,Unknown,psk,ccmp,84-24-8D-39-0E-A1
(null),Intel Corp,F8-16-54-7A-15-CF,84-24-8D-1A-FC-C0,AP0084-1AFCC0,0.0.0.0,N/A,,M-Guest,52,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-F6-B1
(null),Intel Corp,F8-16-54-7A-15-FC,84-24-8D-1B-21-3C,AP1313-1B019C,0.0.0.0,N/A,,M-Guest,44,AMERMD25,164,Unknown,psk,ccmp,84-24-8D-3F-5F-81
(null),Intel Corp,F8-16-54-7A-16-38,84-24-8D-1B-01-44,AP2329-1B0144,0.0.0.0,N/A,,M-Guest,132,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3F-37-31
(null),Intel Corp,F8-16-54-7A-22-36,84-24-8D-84-1C-54,AP3506-841C54,0.0.0.0,N/A,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-9D-FE-61
(null),Intel Corp,F8-16-54-7A-36-9F,84-24-8D-19-E2-94,AP0137-19E294,0.0.0.0,N/A,,M-Guest,149,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-37-B5-B1
(null),Intel Corp,F8-16-54-7A-36-C2,84-24-8D-19-E1-BC,AP0125-19E1BC,0.0.0.0,N/A,,M-Guest,36,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-37-B1-C1
(null),Intel Corp,F8-16-54-7A-38-16,84-24-8D-1B-24-E0,AP1158-1B24E0,0.0.0.0,N/A,,M-Guest,157,AMERGA31,164,Unknown,psk,ccmp,84-24-8D-3F-33-C1
(null),Intel Corp,F8-16-54-7A-38-2F,84-24-8D-1B-25-EC,AP1406-1B25EC,0.0.0.0,N/A,,M-Guest,36,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3F-23-C1
(null),Intel Corp,F8-16-54-7A-38-75,84-24-8D-1B-22-34,AP0120-1B2234,0.0.0.0,N/A,,M-Guest,36,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-4C-A1
CKJF86-01,Intel Corp,F8-16-54-7A-7F-9C,84-24-8D-DF-8B-7C,AP4674-DF8B7C,10.228.28.249,fe80::ac09:dd7d:37b3:31e8,host/CKJF86-01.ds.mot.com,LAB-Wireless,157,ASIAZMY33,986,Unknown,eap,ccmp,74-67-F7-0B-F9-B0
CDZ011-840G1,Intel Corp,F8-16-54-7A-90-45,84-24-8D-1A-F7-B4,AP0070-1AF7B4,10.2.117.238,fe80::bc8a:5c42:2357:c052,host/CDZ011-840G1.ds.mot.com,LAB-Wireless,60,AMERIL01,986,Unknown,eap,ccmp,84-24-8D-3E-F5-10
CRP904-71,Intel Corp,F8-16-54-7B-1C-E5,84-24-8D-1B-22-14,AP1318-1B2214,10.14.52.19,fe80::1846:9c82:7fd9:ff94,host/CRP904-71.ds.mot.com,LAB-Wireless,157,AMERMD25,986,Unknown,eap,ccmp,84-24-8D-3F-4A-C0
amm079-840g2,Intel Corp,F8-16-54-7B-1D-85,84-24-8D-1B-22-54,AP2334-1B2254,10.10.26.111,fe80::dc82:18db:b48f:bcb2,host/amm079-840g2.ds.mot.com,LAB-Wireless,60,AMERIL156,986,Unknown,eap,ccmp,84-24-8D-3F-32-60
ZMX62L01XWHV37,Intel Corp,F8-16-54-7B-1E-98,84-24-8D-1B-72-DC,AP4350-1B72DC-ZMX62,10.112.162.143,fe80::dd56:59be:8454:8f6d,host/ZMX62L01XWHV37.ds.mot.com,LAB-Wireless,149,AMERZMX62,986,Unknown,eap,ccmp,84-24-8D-42-22-70
(null),Intel Corp,F8-16-54-7C-34-E0,84-24-8D-1B-1F-90,AP2350-1B1F90,0.0.0.0,N/A,,M-Guest,44,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3F-62-51
BTGP34-01,Intel Corp,F8-16-54-7C-81-CA,84-24-8D-1B-83-04,AP4192-1B8304,10.228.31.16,fe80::e41b:c8d6:be70:681,host/BTGP34-01.ds.mot.com,LAB-Wireless,157,ASIAZMY33,986,Unknown,eap,ccmp,84-24-8D-41-E8-60
DVB784-01,Intel Corp,F8-16-54-7C-82-9C,84-24-8D-DF-7A-E4,AP4648-DF7AE4,10.228.13.8,fe80::8d42:8189:e18a:92f4,host/DVB784-01.ds.mot.com,LAB-Wireless,157,ASIAZMY33,986,Unknown,eap,ccmp,74-67-F7-0A-B6-B0
WMR376-840G1,Intel Corp,F8-16-54-7C-95-BB,84-24-8D-1B-2E-AC,AP0146-1B2EAC,10.2.117.138,fe80::10c3:41e5:ffa5:c8b9,host/WMR376-840G1.ds.mot.com,LAB-Wireless,36,AMERIL01,986,Unknown,eap,ccmp,84-24-8D-3F-69-50
bwnm47-840g1,Intel Corp,F8-16-54-7C-9E-8A,84-24-8D-1B-1F-24,AP2374-1B1F24,10.10.23.66,fe80::882b:90be:d22c:cd7f,,LAB-Wireless,44,AMERIL156,986,Unknown,eap,ccmp,84-24-8D-3F-54-80
CMD056-13,Intel Corp,F8-16-54-7C-9E-AD,84-24-8D-1B-1F-6C,AP1248-1B1F6C,10.77.228.130,fe80::2045:37e6:9f6:97e5,host/CMD056-13.ds.mot.com,LAB-Wireless,44,AMERCO20,986,Unknown,eap,ccmp,84-24-8D-3F-51-60
AH746351,Intel Corp,F8-16-54-7C-9F-02,84-24-8D-1B-25-C4,AP1369-1B25C4,10.53.26.107,fe80::e4d0:fe07:2151:4cfb,host/AH746351.ds.mot.com,LAB-Wireless,132,AMERFL08,986,Unknown,eap,ccmp,84-24-8D-3F-23-F0
ZMX34L01RNB836,Intel Corp,F8-16-54-81-D8-7D,84-24-8D-1B-72-DC,AP4350-1B72DC-ZMX62,10.112.162.91,N/A,host/ZMX34L01RNB836.ds.mot.com,LAB-Wireless,6,AMERZMX62,986,Unknown,eap,ccmp,84-24-8D-40-99-F0
ZMX62L01GVNF78,Intel Corp,F8-16-54-81-D8-B4,84-24-8D-1B-73-88,AP4353-1B7388,10.112.162.135,fe80::19a:c82:177c:9875,host/ZMX62L01GVNF78.ds.mot.com,LAB-Wireless,44,AMERZMX62,986,Unknown,eap,ccmp,84-24-8D-41-FC-90
(null),Intel Corp,F8-16-54-90-A6-9B,84-24-8D-1B-7E-64,AP4114-1B7E64,0.0.0.0,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-42-46-71
(null),Intel Corp,F8-16-54-90-B7-7B,84-24-8D-1B-33-F8,AP0047-1B33F8,0.0.0.0,N/A,,M-Guest,132,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-60-61
(null),Intel Corp,F8-16-54-90-CA-FE,84-24-8D-1B-25-AC,AP1359-1B264C,0.0.0.0,N/A,,M-Guest,52,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3F-34-61
(null),Intel Corp,F8-16-54-90-DB-07,74-67-F7-A4-77-CC,AP3532-A477CC,0.0.0.0,N/A,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,74-67-F7-8B-26-11
(null),Intel Corp,F8-16-54-90-E4-2B,84-24-8D-19-63-F8,AP3360-1963F8,0.0.0.0,N/A,,M-Guest,1,EMEAZPL17,164,Unknown,psk,ccmp,84-24-8D-32-C1-31
(null),Intel Corp,F8-16-54-90-F0-65,84-24-8D-1B-00-64,AP1382-1B0064,0.0.0.0,N/A,,M-Guest,60,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3F-4D-11
(null),Intel Corp,F8-16-54-90-F8-A3,84-24-8D-1A-F5-FC,AP0083-1AF5FC,0.0.0.0,N/A,,M-Guest,149,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-17-D1
(null),Intel Corp,F8-16-54-90-FD-80,84-24-8D-1B-7E-58,AP4139-1B7E58,0.0.0.0,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-42-5A-41
(null),Intel Corp,F8-16-54-90-FF-AB,84-24-8D-1B-26-3C,AP1162-1B263C,0.0.0.0,N/A,,M-Guest,6,AMERGA31,164,Unknown,psk,ccmp,84-24-8D-3E-CB-D1
(null),Intel Corp,F8-16-54-91-00-69,84-24-8D-1B-80-94,AP4507-1B8094,0.0.0.0,N/A,,M-Guest,44,AMERZAR06,164,Unknown,psk,ccmp,84-24-8D-40-68-11
(null),Intel Corp,F8-16-54-91-26-39,84-24-8D-1B-7A-D4,AP4438-1B7AD4,0.0.0.0,N/A,,M-Guest,149,AMERZCL04,164,Unknown,psk,ccmp,84-24-8D-42-50-11
F8-16-54-91-37-50,Intel Corp,F8-16-54-91-37-50,84-24-8D-DF-8A-A4,AP4640-DF8AA4,150.130.104.121,fe80::fa16:54ff:fe91:3750,,M-Guest,36,EMEAZUA12,164,Unknown,psk,ccmp,74-67-F7-0C-09-C1
(null),Intel Corp,F8-16-54-91-7F-C6,84-24-8D-1A-09-84,AP0135-1A0984,0.0.0.0,N/A,,M-Guest,132,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-38-3D-F1
(null),Intel Corp,F8-16-54-91-7F-E9,84-24-8D-1B-88-B8,AP3016-1B88B8,65.90.80.76,N/A,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-65-11
(null),Intel Corp,F8-16-54-91-98-62,84-24-8D-1A-FA-54,AP2107-1AFA54,0.0.0.0,N/A,,M-Guest,36,AMERIL157,164,Unknown,psk,ccmp,84-24-8D-3F-3A-F1
(null),Intel Corp,F8-16-54-91-B7-3E,84-24-8D-1B-22-34,AP0120-1B2234,0.0.0.0,N/A,,M-Guest,36,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-4C-A1
(null),Intel Corp,F8-16-54-91-F0-91,84-24-8D-1B-7F-D0,AP4505-1B7FD0-ZAR06,0.0.0.0,N/A,,M-Guest,157,AMERZAR06,164,Unknown,psk,ccmp,84-24-8D-40-6C-81
CBG376-01R,Intel Corp,F8-16-54-92-6D-82,84-24-8D-1B-7E-F8,AP4147-1B7EF8,10.228.30.242,fe80::4923:6a46:2324:d598,host/CBG376-01R.ds.mot.com,LAB-Wireless,157,ASIAZMY33,986,Unknown,eap,ccmp,84-24-8D-40-93-60
(null),Intel Corp,F8-16-54-AE-9B-6F,84-24-8D-1B-21-E4,AP1423-1B21E4,0.0.0.0,N/A,,M-Guest,132,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3F-3A-51
qtpr64-01,Intel Corp,F8-16-54-B4-52-EE,B8-50-01-73-B5-B0,AP3562-73B5B0,10.171.58.126,fe80::d0dd:97bf:2330:9f3b,host/qtpr64-01.ds.mot.com,LAB-Wireless,36,EMEAZPL13,986,Unknown,eap,ccmp,B8-50-01-8C-0A-60
AH748130-LO,Intel Corp,F8-16-54-B4-DD-A9,84-24-8D-1A-F4-F4,AP2308-1AFAE0,10.10.28.69,N/A,host/AH748130-LO.ds.mot.com,LAB-Wireless,60,AMERIL156,986,Unknown,eap,ccmp,84-24-8D-3F-16-D0
GQF764-01,Intel Corp,F8-16-54-B5-6C-A6,B8-50-01-73-B5-18,AP3560-73B518,10.171.51.100,fe80::4174:f23c:cad1:1cac,host/GQF764-01.ds.mot.com,LAB-Wireless,6,EMEAZPL13,986,Unknown,eap,ccmp,B8-50-01-8B-BF-E0
MUTSL030091,Intel Corp,F8-16-54-BB-80-96,84-24-8D-1B-84-AC,AP3120-1B84AC,150.130.100.36,fe80::e0fe:10a2:8ef1:30c4,,M-Guest,36,EMEAZOM07,164,Unknown,psk,ccmp,84-24-8D-42-79-F1
LTNJ-2BPVJ12,Intel Corp,F8-16-54-BD-1D-3E,84-24-8D-1B-01-BC,AP2359-1B01BC,150.130.0.194,fe80::7ce2:6698:a123:3da1,,M-Guest,36,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3F-44-81
GHX836-81,Intel Corp,F8-16-54-DD-AD-6F,84-24-8D-1A-FF-94,AP1312-1AFF94,10.14.52.62,fe80::e430:b10f:4e95:bce1,host/GHX836-81.ds.mot.com,LAB-Wireless,36,AMERMD25,986,Unknown,eap,ccmp,84-24-8D-3F-39-30
HKX467-01,Intel Corp,F8-16-54-DD-B2-4C,84-24-8D-1B-73-48,AP4199-1B7348,10.228.31.180,fe80::48bc:3072:72e1:2688,host/HKX467-01.ds.mot.com,LAB-Wireless,6,ASIAZMY33,986,Unknown,eap,ccmp,84-24-8D-3F-9A-20
AH746672,Intel Corp,F8-16-54-DE-52-7E,84-24-8D-1B-2D-08,AP1412-1B2D08,10.53.25.159,fe80::2ddc:3f24:eee1:2943,host/AH746672.ds.mot.com,LAB-Wireless,124,AMERFL08,986,Unknown,eap,ccmp,84-24-8D-3F-47-B0
WIN10EM,Intel Corp,F8-16-54-DE-8E-83,84-24-8D-1B-85-A8,AP3074-1B85A8,150.130.80.233,fe80::cd53:bf19:e1b:6cc2,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-87-91
(null),Intel Corp,F8-16-54-DE-93-C9,84-24-8D-1A-20-40,AP4554-1A2040,0.0.0.0,N/A,host/NHJG34-01.ds.mot.com,LAB-Wireless,44,ASIAZAS31,986,Unknown,eap,ccmp,84-24-8D-38-00-30
